id,rating,review,extra,assessment,workload,date
4226,710,"A killer. You're either born for it or not. For some it was very easy, and for everyone else...they were lost. And don't think that if you can do math that you can do this. Maybe it was hard because the lectures are very dry and long winded(Kockesen didn't give us the overall gist before delving into all the notation of a new topic), and so it's easy to doze off or space out. But then those who didn't come to lecture seemed to do the best.  There is not main text book, so every one is clueless on the homeworks until they go to recitation. Half the class dropped out after the midterm. ",,Weekly problem sets. Could take a few hours some weeks. ,3,2003-01-01 00:00:00
8028,486,"I really loved taking Professor Helgeson's class. He was a fair marker, caring about his students, would spend hours with you in his office-hours and gave really good comments on my papers. I wish more of my profs were like him- it would make Columbia a friendlier place. I found his French hard to understand, but I would rather have to listen to French the way it's spoken between French people instead of French for foreigners.",128.59.26.202,"He likes take home exams and close text analysis (i found this hard). otherwise, what you'd expect.",4,2004-01-30 00:00:00
22310,5865,"She's too honest if you ask me, but that's what makes her really great. She's kinda of klutzy and young, but it makes the class so very entertaining. It's particularly boring, all the useless writing vocabulary. Granted, it's the UWP office that forces the vocabulary, not her. Overall, Vanessa really helps you harness one's skill of writing, firmly. Peer review, is encouraged.

She doesn't like libertarians very much, so don't expect her to be ubberly fond of you endlessly quoting Murry N. Rothbard (who she had never heard of prior to me)

She meets frequently, at your request, takes us on field trips to Butler, offers extensions and hosts breakfast parties!",160.39.139.131,"Usual ya-yada.

Four essays, plus the optional revision assignment. This is RARE in UW.",4,2009-01-20 21:27:25
20378,685,"I wrote a longer, more specific review, but it wasn't posted, probably because I disagreed strongly with the negative review below. Professor Sacks is incredibly smart and modest and works harder to help his students than any other teacher I've ever had. He taught me to appreciate literature like I never had before. Absolutely take his section if you can. He treats his students like equals and debates the texts with them like peers, which I guess can make some students feel like their points are being shot down too quickly, but all in all, he is very understanding and his section is less superficial than others. I actually came out of it feeling bad for the other sections, because the thematic synopses that they learned about each text would have been dismissed immediately in our section.",128.59.232.80,"Less than most, but with higher expectations.",4,2007-10-06 00:00:00
25827,6825,"Excellent.  Absolutely excellent.  Prof Le is occasionally difficult to understand, but once you get used to his accent, he is truly a wonderful professor.  His examples on Black-Shoals were great.  Class size was pretty big, which was unfortunate.  It was definitely helpful to sit toward the front of the room for chalkboard clarity and auditory clarity.  He also manages to present the material with virtually zero unnecessary complexity, which is very rare for a math teacher.  His jokes also show that he has both a left and a right brain, which is refreshing!  He's a funny and caring guy, and he's brilliant at teach Calc III.  What more could you want of a professor?  (His office is a mess, though, so try to pick up your exam/homework in class, even if you have to wait!)

Sometimes his extra questions are hard to do if you weren't in class or didn't understand one of the topics not covered in the text.  Not a big deal though...some Googling is all it takes to put you on the right path to solving the problem...or digging a little deeper in your class notes!

As in many math classes there seems to be a gap between what is on the exams and what is in the textbook, though not as much as in other math classes.  Professors should coach their students on how to bridge this gap.

Professor Le is excellent.  In almost every way possible.  Occasionally his handwriting is hard to read, but he writes every step out no matter how simple, so I can't blame him for this.  Also, he never erases a panel until the whole board is full, which is excellent.",209.2.234.118,Average.,4,2011-05-02 02:51:35
12410,4110,"professor lall is amazing.  you cant help but want to hug him during class.  he is indian, but dont be fooled by his name...he speaks perfect english and is easy to understand.  i really learned a lot and loved his class.  ",163.151.2.10,"not too bad.  a problem set every 2 weeks about...and a midterm you can redo, and term project as exam.",4,2005-06-07 00:00:00
6827,2482,"a really great class.  it's not limited, so there are a lot of people, which can make discussion difficult.  sharpe encourages you to do your own thinking and creating- there is no syllabus, the class goes where it wants to go.  he is really intelligent, but does not talk a lot- which is sometimes ashame because you get stuck listening to not-so-
intelligent classmates ramble.  oh well, no graded work and lots of good reading.  definately sign up.",160.39.104.224,"weekly courseworks postings, have to lead one class, a final project- nothing is graded, your grade only depends on whether or not you do your work",3,2003-11-21 00:00:00
84055,20388,"Great class and a great professor. He is a pioneer in his field and is highly knowledgeable about the topics he presents in class. Though he is open to new ideas or questions that prod at readings of the text that differ from his, he also doesn't tolerate jabs from people who clearly haven't engaged with the text. This is not to say that he doesn't like questions—he is very open to helping you understand the work better—but he does expect you to thoroughly engage with the readings before you have something to say. That being said, the class is mostly discussion, so you will want to come prepared anyways. Participation plays a role in your grade, and he enjoys students who come to class with comments, questions, or even sometimes tangents. I recommend taking notes during his lectures to help you write the essays later. ",10.1.44.10,"I took the class in Fall 2022, so exact same breakdown as the previous reviewer. He is not a super harsh grader, but scheduling office hours with him to discuss your essay topic before you start is useful. The readings were highly intriguing, so they only took up a little of my time. I spent around 3 hours or less a week on the readings. ",5,2023-06-20 21:08:19
21642,102,"SIMPLY AMAZING. Varzi is so wonderful! His classes are incredibly entertaining and you learn SO much from him. He's hilarious, witty and absolutely brilliant.",209.2.223.213,"Weekly problem sets that appear difficult at first but are easy to crack with a little bit of effort. Two decent midterms, and a fabulous final.",4,2008-12-10 05:05:37
85523,24869,"The course covers graphs (Dijkstras, Prims/Kruskals, max flow), Linear Programming (mostly about formulation and simplex algorithm), and DP. The majority of the course focuses on LP. 
Balkanski is a ok lecturer. The lectures are recorded and lecture notes are posted. Content is not too interesting - would only recommend taking it if it's required (OR major/minor).",10.1.14.102,"6-7 HW 20%, midterm 35%, final 45%. Exam average is quite high. There is a slight curve.",2,2024-10-15 23:00:38
25854,6610,"Emily is awesome. The thoroughness, thoughtfulness, and quality of her feedback on our written work by far surpasses anything else I've received back from other instructors (whether professors or TAs) at Columbia. Her constructive criticism is just that-- it accentuates the positive parts of your writing, while helping you construct a more cohesive argument out of your weak points. Your writing will definitely improve under her guidance, regardless of where you stand as a writer coming in to the class. Also, Emily is really good at facilitating a great classroom dynamic-- very laid-back, relaxed, friendly, and open. She is good at guiding discussion and keeping the whole class atmosphere positive. Assignments are generally useful to the class-- no random homework or extraneous drafts. Readings/prompts are also legitimately interesting and intellectually stimulating. Finally, Emily has an awesome sense of style. Basically, if you get Emily as your UWriting instructor, be happy, because you'll have a great time in class and improve exponentially as a writer while you're at it. ",160.39.145.44,"Constant, but not heavy. Draft 0 (brainstorm/outline), Draft 1 (completed rough draft), and final draft for each progression. ",4,2011-05-05 04:31:36
12431,4120,"Dean Yatrakis' class (she's also dean of academic affairs at columbia) is one of the best seminars i've ever taken. she taught us after a long hiatus, but you can tell that she knows how to lead discussions, plan a curriculum, and get the material across. she has this great ability to get everyone to speak (well, not Everyone but she makes a big effort) and maintains a comfortable atmosphere during class-- which is pretty hard with some professors who tend to ignore some students while only focusing on others. she also made it a point to keep free time for her urban studies students, not an easy task b/c of all her other meetings. 

the material is interesting-- if youre into social urban affairs like education, social services, local goverening, poverty. but most people in teh class are junior urbst majors, so everyone is pretty familiar with the topics, and at times its great to hear everyone's varying viewpoints on the same topic. she's also very funny-- and will often refer to personal anecdoes to highlight certain points, whcih definitely helps make some of the readings less dry. (though i enjoyed most the readings anyway)

overall-- she is a personable, funny, helpful and very knowledgeable. try to take the jr colloquium with her if possible. ",66.108.44.22,heavy reading per week-- though you probably can skim. good books though and you get a feel for the topic if you do read it all. 20-25 page paper on an urban issue of your choice. one enclave presentation.,4,2005-06-09 00:00:00
79557,9068,"She was the absolute best Reacting professor! Very easy going class, but she knew how to facilitate discussion. ",160.39.125.66,"Very modest, a few readings (1-3), an op-ed, and a 1-2 speeches per game",4,2016-12-15 02:31:37
20922,5871,"Wendy is the best teacher in the theater department at Columbia. Do whatever you have to to take a class with her. She will help you to do things you never thought you could do on stage. She is simply a fantastic teacher, knows so much about voice, and has an amazing ability to bring out the best in her students.",160.39.192.226,,4,2008-01-26 00:00:00
16790,5085,"Professor Hoch is a sweetheart. She's new to Barnard and really young. Her lectures are interesting and you can tell she's really passionate about it. She includes funny clips and pictures in her slides. The class was relatively easy especially for psych majors but even for non. The textbook was difficult, but her lecture (and lecture slides) really help. 

Three exams (non cumulative), extra credit assignment to summarize a psych article, and lab (if you're taking it with lab)",160.39.120.202,Not bad at all. ,4,2006-12-11 00:00:00
78699,8846,"This is a decent class where you will be challenged, put up with lousy instruction but learn a good deal in the process. Daniel Hsu is a super smart professor but about as engaging as a piece of wood. He knows the material in and out and leave you with an appreciation for ML by the end. The class runs pretty smoothly from an operational perspective. The response time on Piazza is insane - Daniel gets back to you in a few hours, especially right before HW deadlines and exams. His answers aren't generally helpful. You see a lot of monosyllabic ""No""s as answers and he will put you down if your question is stupid or poorly worded (thank god for anonymity). However, when he does deem your question worthy, you get a thorough response.

The course assumes you have a decent background in calculus, statistics and linear algebra. Daniel does not pull any punches on the math. If you've taken Calc III, Linear Algebra and Intro to Probability and Stats, you should be fine. You have to be familiar with some matrix calculus, basic probability and stats (multivariate Gaussians, expectations, Baye's rule), projections, eigenvectors and SVD from linear algebra.

Daniel focuses a lot on a lot of theory in machine learning and less on practice. Lots of long proofs and details on the math behind classification models. I personally think this is excellent since ML is inherently a very mathematical subject and understanding it at this level is key. We covered MLE, generative models, decision tress, linear classifiers, perceptrons, SVM, kernels, some ML theory, boosting, regression, PCA, clustering, entropy, HMMs and some math behind a lot of these topics in detail in their own dedicated lectures. Lots of good stuff!

It was impossible to stay awake in class since he turned off the lights in 501 NoCo and is a pretty boring lecturer. He doesn't engage with students unless someone asks a question. Thankfully, his slides are great and available online. I encourage you to try to pay attention in class because sometimes the slides are hard to understand on your own right before the exam at the last minute.

The homeworks were reasonable and consisted of a mix of theory and programming questions. They were challenging but nothing you couldn't do by spending some time pouring over the slides and going to office hours. Some of the theory questions were hard and it took my hours reading lecture notes or going to office hours to figure them out. The programming part tends to be simple but you have to vectorize your code for it to take minutes not hours, which can be a bit tricky. Assuming you don't pay attention in lecture (because it's really hard to) and that you have to read the slides from scratch to solve the HW, it takes 8+ hours of work on average. TAs were not helpful since they often couldn't solve the homework themselves.

His exams are impossible. Numerical grading on tests and homeworks was very generous and countered the difficulty of the exams. However, his letter grade assignments are on the harsh side.

I heard StatML with Cunningham is fantastic. He's a great lecturer and focuses on intuition. If you want a more practical course, I would suggest that. If you're a CS major in the Foundations or AI tracks and need ML to count towards your track requirements, you're out of luck. Daniel's class is not bad and I would take it again even though it was a little painful.",72.69.93.180,"5 homeworks 40%
2 in-class exams 30% each - nowhere near enough time for the first one, the second one was insanely hard; only knew the answer to one question properly",3,2015-05-15 18:32:59
18921,4329,Bellaiche is not all that bad actually. take his class if you have taken calc in highschool. it will be a breeze. his problem sets can be really difficult but they are doable. midterm and final resemble practice exams. ,128.113.192.209,decent,4,2007-02-23 00:00:00
10582,3401,"Eh. Unfortunately, no other word better summarizes my experience in this class with Aaron. He's ok--he sometimes gives interesting insights into the writing process but never inspired me. He's one of those teachers that's more interested in having you do what he thinks you need to do rather than what you want to do with your work. This class would have been much better and useful if he had been more flexible. He also doesn't make much of an effort to talk to you beyond his office hour, so if that time doesn't work well for you tough luck, even e-mailing him doesn't help much. It wasn't the most awful class in the world but it wasn't the greatest either, you can do better with Structure and Style.",70.19.25.31,"2 poems, 1 scene, 1 short story, 2 reading reactions, written comments to each student whose work we were discussing that week. His grading was standard.",2,2005-01-01 00:00:00
7386,1635,"Okay...so you have read some reviews.  This is by far the latest one. Listen up!
This guy belongs in the Psycho Department.  NO I am not exaggerating at all !!! If you are someone who likes being vomitted information on to your ears then by all means go ahead and take the useless course.  But if you have some self dignity and self respect, you will blast out of his class after you witness the degrading manner in which he treats his students.  Trust me...the guy is an asshole with everyone, you will not be the exception.  
",160.39.107.216,"workload: you will have to carry a bucket full of bricks on your back for the entire semester. NO...there are not multiple textbooks, rather it consists of the text and the reading packet. The bricks are  figuratively speaking the mental and physical drag this course will put you through.  You will never fully accomplish all of the reading and the 3 exams are purposely created so that you don't know  95% of the answers, thus you fail them or barely pass them.   Add another 3 hours to your class schedule if you are taking lab.  If only taking the lecture,  you will write a research paper.  If you are a rational individual who knows that CULPA is not full of shit,  you will automatically remove this course from your class schedule.  Best of Luck and many blessings to you if you do waist your life and money on this Psycho. 

",1,2003-12-25 00:00:00
4333,1677,"Roma is no joke.  He is frustrating, difficult to work with, and you will curse him many a time outside of the classroom.  However, it cannot be denied that he knows his craft...he is damn good.  If you are a major or concentrator, know that your path will be extra difficult.  AND...if you have issues about being corrupted and cloned into a ""Mini me"" version of Roma do NOT sign up for this course.  I think his ultimate goal is to have little Romas running around the department spewing Romaisms.  Heaven help us.  But then again...he's good.  dammit.",,Ha.  You're going to have an intimate relationship with the darkroom.,3,2003-01-13 00:00:00
8462,2984,"Prof. Belhumeur is totally chill, but definitely here to do research and not to teach. He came to Columbia from Yale a couple of years ago, and yet he still doesn't know how the credit system here works. He's invariably 5 to 10 minutes late, and he has missed 3 or 4 classes.
He did a few useful grounding lectures in the beginning, and then mostly took a back-seat role, letting students present and commenting occasionally. He is very nice and approachable, but only when you can get hold of him--as big shot like Nayar, he is often away on conferences and things. Overall a nice person and okay teacher for the self-motivated.",128.59.145.100,"CS graduate seminar that meets once a week. Each week some people present some academic papers. Fun way to learn, if at times confusing. Requirements are one presentation and one term project. The latter can be as hard or easy as you want it to be. This class is fun and not very hard, but you learn mostly on your own.",3,2004-04-27 00:00:00
7402,1577,"Class is extremely boring.  Lectures move fast, b/c they are done through Powerpoint slides.  Don't expect to be able to write everything down by hand.  There are three midterms, which, in my opinion, got progressively harder.  To ensure that there are no surprises on the exams, make sure you go to class.  I've never had to approach her personally.  Overall, a decent, if dull, study of GChem which is not extremely difficult, but neither a complete walk in the park.  You're grades will reflect how much time you put into the class.
On the final:  very long, and expects you to extrapolate on a lot of basic concepts.  Not a regurgitation of basic facts, but rewards those who think more deeply",67.83.160.203,"3 midterms 15% each, 1 final 55%No graded homework",2,2003-12-26 00:00:00
10625,1787,"This class is very innocuous, you can go or not go, you can do the reading or not do the reading, and you can participate or not participate, it just depends how much you want to get out of it.  Gabbey is very interesting and the class covers a wide array of topics which are discussed in class based on related readings.  He does not force anyone to participate so if you haven't done the reading it's okay, you can still go to class and get something out of it, and just make sure you have some idea of all the topics in order to write your papers and do well on the final.  He is a fairly easy grader, I did not know anyone in the class who got lower than a B- on their papers, most got B+'s and A-'s.  Overall a great introduction to philosophy and a class flexible enough to fit anyone's schedule.",65.150.174.8,"2 papers (6 pages), 1 final (3 essay questions), 2 required books and many other photocopies to read",3,2005-01-02 00:00:00
29574,8564,"I had professor Maulik my entire freshman year, Calc III first semester, and Linear Algebra second semester.  He was the definition of a good math professor.  He is a decent lecturer (American accent and loud speaker for whom it concerns), peppering his lessons with semi-easy access proofs, motivations for learning certain concepts, and a few sparse funny comments.  It's not necessarily a class which you will love attending, but after having gone to most classes first semester and not nearly as many second semester, I would definitely say it's worth going.  He assigned challenging but helpful written Psets every week, which sometimes took as little time as 2 hours, but a few as many as 9 (but that's probably just me).  He didn't really have great review sessions or anything like that, but he leaves that up to the TAs (we had an amazing TA in Calc III).  He's pretty fair when it comes to regrades, doesn't make you use anything as annoying as WebAssign, and is altogether a decent teacher who does not fall into the category of researcher who couldn't care less about his students.  I also highly recommend going to office hours.  Whenever you feel that he may be going too fast in class, or if you get behind and you feel the material is going over your head, if you go to him during office hours, he will really sit down with you and explain the concept as many ways as you need until you get it, and I think he appreciates the interest.  All in all, with respect to everyone complaining about the calc teachers (and Bayer), I really feel like I have learned a lot of math this year, and I have Davesh to thank, so I highly recommend choosing him if he's available.

P.S. For reference, if people wanna check my bias, I got an A first semester, and an A- the next, and I did essentially all of the reading.",24.46.34.198,"Weekly Psets that took a bit of time, but were rewarding in that you really got to learn the material this way.  Two midterms, medium difficulty.  And a comprehensive final of the same difficulty as the midterms.",3,2014-05-26 22:54:37
10676,2774,"An excellent professor, not a bad class. Professor Hirschberg is engaging, friendly, and interesting, incredibly well prepared for class, and impressively knowledgeable about her field. 

You should expect the class to tend towards your humanities side, if you are used to the standard comp. sci class. Exams consist of essays rather than calculations, and at least half the class is devoted to the study of natural language itself, often seperate from computation. There are very few algorithms to learn, material is approached on a ""higher level"" that avoids technical knowledge.

Going to class is not strictly required, since there are beautiful lecture notes for each class, as well as chapters and sections in the book posted for each lecture. Missing class however would be a mistake, as she is an engaging lecturer.",141.157.191.141,"Three homework assignments that require only a relatively minimal amount of programming (repeated use of regular expressions, mainly), but are interesting. One was organized as a competition. Two exams that were fair, with term definition and essay sections. ",4,2005-01-03 00:00:00
730,189,"Unless you're a complete moron is to skip the lectures and spend the time contemplating the readings on your own. I recommend only taking this course if you want to spend your time regurgitating what the prof says, if you dont want to think about political theory on your own, or if you just want an easy A.",,"Decent amount of very interesting reading, which is not necessary (at all) if you attend lecture, either 2 exams and a paper, or 2 papers and one exam, which you are guaranteed an A as long as you show no inkling of independant thought.",3,2000-01-01 00:00:00
23557,3,"I sit in the library after my Human Species final, my hands trembling, while I write this. I refrained from reviewing prof. Shapiro's class before the final exam because so much of my grade (70%), even though little of my experience, is riding on this last pull. Now that it is done I can be honestly say that this was an amazing experience I would recommend to every student at Columbia.

The class is exactly the way it is described in the earlier reviews. There is a lot of work, a lot of reading and memorization and a necessary comprehension of the material. The details are as equally important as the big picture so there is no way of avoiding learning the massive amount of information the professor covers in each class. The best advice I can give you is to GO TO CLASS WITHOUT EXCEPTION and take extensive notes, DO THE READING assigned and read everything she posts on Courseworks (optional articles are not necessary) and DON'T WAIT till the exams TO STUDY. If you still have trouble, speak to prof. Shapiro in person and find out everything you need to know.

The reasons why I loved this class are many. Prof. Shapiro is upfront about her expectations and is very honest about what her midterm and finals will look like. There is absolutely no ambiguity about what lays ahead. The exams were never a surprise because everything that was expected of us was already explained beforehand. The class itself is very interesting and a good thing to know no matter your field of interest, but the way prof. Shapiro delivers the material is what deserves praise. Her classes are structured in a way in which she can expose you to enormous amounts of information without you feeling too overwhelmed (you will, at some point or another, nonetheless). She is very approachable and eager to answer all questions one might have after class or during her office hours. 

The first part of the semester was easier than the second and there was a lot of pressure for the final as it is such a big part of your grade. I fell behind on the work after the midterm, but what saved me is that I still went to class and took notes even when I wasn't sure what she was talking about. Her classes tend to make little sense at the beginning but somehow always tie in towards the end (sometimes it takes 2 or 3 classes to see where the material is going).

Human Species is a great science requirement since there is no math whatsoever (unless we count one question that demands you know how to add and subtract to a 100 and divide with 10 ON A CALCULATOR!!). This is my first semester and I'm very glad I took this class. I hope I will have more professors like this in the future.",209.2.210.20,"Multiple articles to read on a weekly basis (best red before class in question and reviewed before exams as you will be tested on them directly)
NO NEED TO READ OR EVEN BUY THE TEXTBOOK AT ALL!

Midterm that takes an hour and a half to complete (30%)

Final that takes 2.5 to 3 hours to complete (70%)

Sections are not mandatory, but are recommended as they can help swing your grade. The sections in which we were dealing with fossils were extremely helpful for exams.",5,2009-12-21 18:04:41
84443,24653,"Professor Ula is awesome and I loved this course! It's super engaging, going through queer pasts, present, and futures, and the final assignments for each unit are very different, allowing you to experiment with genres you may not have experienced before (analytical essay, op-ed, and my favorite, the final zine). Prof Ula is consistently extremely kind, friendly, relatable, and accommodating. She's queer herself and open about it, which is really nice in a class about queer studies. We had great chemistry in our class, which she definitely helped create. It may be pass/fail, but I was constantly motivated to do my best even if I was not being graded on it. She really helps nurture a passion in the topic.",10.1.2.236,"Every assignment comes with a reading/film segment, like a documentary, and a Padlet post. Not super high work overall, you do need 2-3 paragraphs for the padlet but it's only graded on completeness so no need to worry too much about wording",4,2023-12-11 01:48:42
27193,6641,"Don't do it.

Just say no.

Easily the worst class I have taken at Barnard or Columbia.

Yes, the material is interesting (even though if you've taken Intro you'll probably know most of it already).  But she herself is infuriatingly unreasonable.  It's like she's overcompensating for being young and relatively inexperienced--she takes everything way too seriously.  This opinion was echoed by others I know who've taken the class.

Disclaimer: I did receive a B- in this course so maybe you should take what I'm saying with a grain of salt.  It isn't because I didn't know the material though--I got a 98 on the final.  I just got an awful grade on the paper and literally have no idea why.  I've written bad papers before, but that wasn't one of them.",160.39.124.117,few tests and a paper for which there are actually zero useful guidelines,2,2012-04-29 20:34:50
8702,994,"Linda Beck is a good professor whom seems to work very hard at teaching, organizing the class, preparing lesson plans, and cooperating with the TAs. I wasn't that crazy about the class, probably just because it was an intro class and the material was expansive and superficial. I felt like the readings were sort of a pain, because they all had to be completed every week in order to ""participate"" in discussion section. And I thought the readings were a little boring, and definitely lengthy. All in all not a bad experience. She brought in really good guest lecturers.",66.108.248.151,"Reading is a little excessive and a little boring; 1 research paper (7-10 pp) (easy); midterm and final same format, pretty short and fair.",4,2004-05-12 00:00:00
11808,3892,"Great Professor! I actually transferred to Prof. Gray's class second semester, and he is much much better than my previous one. Prof. Gray is easygoing, very lenient in terms of extensions, never gives pop quizzes on the readings, and is very open to different ideas during discussions. I would definitely recommend taking Lit Hum with him. He is not an easy grader; you must go the extra mile in order to get an A in his class. However, he is a capable professor and the effort will be well worth it.",160.39.138.181,"The assigned readings, two papers, 6-8 pgs each, midterm, final. He said that he assigned a bit more this year, but will try to reduce the amount of reading in the future.",4,2005-04-21 00:00:00
12564,3976,"I'm sorry but I disagree with the previous reviews. The final was more difficult than the mid-term, but the mid-term was excessively easy. The paper was easy as well, it was only 5 pages long. 

If you want to take a class about the world trade center and the sears tower, maybe you should start watching the discovery channel or something. My only fault with di palma is that I never felt she was providing the class with her own critical perspective. The architecture material did far outweigh the city planning, but interesting city planning projects were discussed. You will be fine with this class if you attend lectures and review readings to study for the final. I think it was a worthwhile course.",66.108.6.60,Less than average. ,3,2005-07-23 00:00:00
288,141,"The readings are excellent. Tells you about the history of metropolitan political, social, educational, residential, and transportation systems for major cities like Chicago and New York. Guttfreund is a much better lecturer than a discussion leader. He's quick to shoot people down about ideas that he does not agree with. He's also quick to pick favorites even if they're major slackers. Makes you turn in in-depth questions on weekly readings and grades them (ughh). Pretty anal guy.",,,3,2000-01-01 00:00:00
7180,785,"Prof. Abdulkadiroglu (I dare you to pronounce it) is a great man. After my macro class, he made micro a breeze. Everything on his tests comes from his lectures (make sure to circle anything he suggests ""could"" be on the next exam -- and to be at the lectures) and he's really not out to get you. Thats not to say I did so fabulously on all his tests: while I aced his first midterm, the second for me was a miserable failure. Honestly, though, I deserved it. Looking at my notes afterwards, and then going to speak to him -- and seeing how concerned he was with my drop in grades, I can honestly say that I should have done better. I think the biggest problem you can have in this class is to feel too relaxed about it. At least thats how I felt - the problem sets were optional and not graded (and I never did them), and Atila has a way to make micro just seem ridiculously easy.
     The fact is this class should be an easy A if you actually do attend lectures and even make the vaguest attempts at the hw (which I didn't). And you will get a lot out of it, without the pain and horror that was warned Micro can be. Just take Atila -- need I say more?",160.39.153.143,"weekly problem sets (collected and corrected, but not mandatory or graded), 2-midterms (4 questions), final (6 questions). The lightest I've had yet in econ...",4,2003-12-17 00:00:00
21081,1787,"Without a doubt the worst professor I have had so far in college. You could hardly hear a word the man says and I was sitting close to him! He made no sense, never explained himself, and was rude. The most I learned in this class was the time I spent either at the TA's office hour or when the TA taught the class instead. He actually spend an entire class once trying to figure out who had frauded someone else's name on an attendance sheet he passed around. He counted the number of kids in the class and the names on the sheet about five times. Definitely an awful professor and teacher. I thought philosophy would be interesting but now I am scared from taking another course again.",160.39.115.40,"Occasional reading which he will never know if you don't do, three papers which the TA graded, and one final which he leniently graded. ",2,2008-04-03 00:00:00
25309,7251,"One of the worst classes I have taken here that could have easily one of the best. I registered for this course with very high expectations. I was planning on studying oceanography and/or atmospheric science for grad school, so I thought the 'Physics of Fluids' would have been the ideal preparation. Moreover, Mauel is renowned to be one of the most enthusiastic lecturers on campus (he really is) so I figured this class has to be a hit. Boy, was I ever wrong. 

My biggest gripe with this class is that Mauel almost never uses the chalkboard and teaches solely from his scanned notes. He compiles his poorly written notes into a powerpoint and lectures with the aid of a smartboard. Each slide is packed with a ton of information, mostly equations with very little comments, and he crams about 45 of them into a single lecture. For an 1hr 15min lecture this works out to be a minute and a half per slide. Unless you have had a lot of exposure to the subject and/or have an IQ of 250 you will have a difficult time learning at the pace at which this man teaches. As a SEAS student, I have grown accustomed to drinking from the so called fire hydrant. The usual remedy is to simply read ahead of each class but that brings me to my second biggest gripe: the text book.

Mauel uses a textbook by Kundu and Cohen, which is quite frankly the worst textbook I have ever used. It claims to be an introductory text but assumes that you know all the jargons of the subject. The book is as readable as a phonebook and not nearly as organized. Mauel follows the book for the most part but the chapters usually go beyond the scope of what's covered in the lectures. Needless to say, learning from this book is very difficult. The book does cover 'everything', so by the end of the course you'll find that it serves as a decent reference. For learning purposes, I had to borrow a few books from the library which turned out to be a life saver. 

My final gripe is with Mike Mauel himself. I really like this guy. He is as brilliant, enthusiastic and entertaining as people say he is and he really knows how to spark the class's interest. However, he doesn't seem to put much effort into his lectures anymore. He essentially recycles the same set of lectures every year. Even the stuff on courseworks had dates that were 2 years old. There were many instances were he forgot what a slide was about, fudges the explanation and fingerjabs the smartboard to go the next slide. He also doesn't give out past exam questions to prepare for his exams. He claims it's too much work to come up with new questions. He didn't even go over the midterm with the class.

In summary, if you have a good amount of exposure to fluids, a solid physics background and solid math background up to partial differential equations then this class can be manageable. If you are like many people and are without said exposure and background, your learning curve will be very steep and you will have to put in a lot of work to keep up with the class.",209.2.232.180,"He assigns a problem set every two weeks. Questions are usually easy and from the textbook. He occasionally throws in a monster problem that requires hours to get through.

1 midterm and 1 final. Class average was about 60 for the midterm. The final felt a lot harder. 

He has two grading schemes: 
PS: 25% M: 25% F: 50%
PS: 1% M:33% F: 66%
which ever gives you a higher grade",3,2011-01-02 18:21:03
17543,5294,"Prof. Bader is a Mellon postdoc fellow and received his Ph.D. from Harvard and wrote his dissertation on Pop Art. This seminar picked up from Picasso, through the major Dadaists and ended up with modern/contemporary American assemblage artists. 

Professor Bader knows his stuff. Early on in the class he tried to hammer in formalist doctrines into our heads (be ready to read a lot of dense, but amazing, Krauss). My biggest critique is that he likes controlling class discussions too much by not allowing students to speak in seminar, and is reluctant to change his opinion in the face of dissent. He is, however, fastidiously organized and responds to emails quickly. As a teacher though, I'm not sure he gave the students in the class enough credence to fully grasp the material because the reading was often too easy or basic, and class discussions were sometimes frustrating. A smart guy, but a so-so teacher.",219.78.216.16,"pretty light reading, a presentation, one 6-8 page paper, one final 10-15 page final paper",2,2007-01-05 00:00:00
